fromNode	toNode	weight	direction	fromAltName	toAltName
CBM_only	GH_xylan	0.308086962403246	undirected	NA	NA
CBM_only	GH_unspecific	0.167357006967758	undirected	NA	NA
CBM_only	GH_pectin	0.142747738402001	undirected	NA	NA
CBM_only	GH_cellulose	0.255580864531855	undirected	NA	NA
CBM_only	GH_arabinan	0.0692587247263748	undirected	NA	NA
CBM_only	GH_chitin	0.0835480166462577	undirected	NA	NA
CBM_only	Esterase_non_carbohydrate	0.173601222567232	undirected	NA	NA
CBM_only	Esterase_pectin	0.0249013719750712	undirected	NA	NA
CBM_only	Esterase	0.594215907017681	undirected	NA	NA
CBM_only	GH_mannan	0.346344861452037	undirected	NA	NA
CBM_only	GH_xyloglucan	0.154484411938042	undirected	NA	NA
Esterase_methyl	Esterase_acetyl	0.0266718958878213	undirected	NA	NA
Esterase_methyl	GH_xylan	0.454317123565224	undirected	NA	NA
Esterase_methyl	GH_unspecific	0.226934924985623	undirected	NA	NA
Esterase_methyl	GH_pectin	0.192070055244605	undirected	NA	NA
Esterase_methyl	GH_cellulose	0.407505675818671	undirected	NA	NA
Esterase_methyl	GH_arabinan	0.0700569375669998	undirected	NA	NA
Esterase_methyl	GH_chitin	0.086942412601805	undirected	NA	NA
Esterase_methyl	Esterase_non_carbohydrate	0.306196395228723	undirected	NA	NA
Esterase_methyl	Esterase_pectin	0.00842467524639826	undirected	NA	NA
Esterase_methyl	Esterase	0.758341016663924	undirected	NA	NA
Esterase_methyl	GH_mannan	0.408240908916328	undirected	NA	NA
Esterase_methyl	GH_xyloglucan	0.408766285756198	undirected	NA	NA
Esterase_acetyl	GH_xylan	0.0745970534486425	undirected	NA	NA
Esterase_acetyl	GH_unspecific	0.110842349032248	undirected	NA	NA
Esterase_acetyl	GH_pectin	0.137667881079497	undirected	NA	NA
Esterase_acetyl	GH_cellulose	0.0665183703503294	undirected	NA	NA
Esterase_acetyl	GH_arabinan	0.0963668372101811	undirected	NA	NA
Esterase_acetyl	GH_chitin	0.194547777100474	undirected	NA	NA
Esterase_acetyl	Esterase_non_carbohydrate	0.132676768588874	undirected	NA	NA
Esterase_acetyl	Esterase_pectin	0.178568414614538	undirected	NA	NA
Esterase_acetyl	Esterase	0.0199682957473625	undirected	NA	NA
Esterase_acetyl	GH_mannan	0.0707503446964234	undirected	NA	NA
Esterase_acetyl	GH_xyloglucan	0.0367331745849849	undirected	NA	NA
GH_xylan	GH_unspecific	0.184077740088299	undirected	NA	NA
